Pixel_i,Module1,Module2,Inner_Outer,Left_Right_Mid,Node1,Node2,X,Y,Z,Strip
1039,1,1,in_to_out,mid,FOR,RUG,-7.4672174348415865,-149.9788113321308,-3.0038348505263754,2
1040,1,1,in_to_out,mid,FOR,RUG,-7.8721463326287155,-149.67572668375527,-2.585829195205796,2
1041,1,1,in_to_out,mid,FOR,RUG,-8.277075230415845,-149.37264203537976,-2.1678235398852164,2
1042,1,1,in_to_out,mid,FOR,RUG,-8.682004128202973,-149.06955738700424,-1.7498178845646366,2
1043,1,1,in_to_out,mid,FOR,RUG,-9.0869330259901,-148.76647273862872,-1.3318122292440568,2
1044,1,1,in_to_out,mid,FOR,RUG,-9.491861923777229,-148.4633880902532,-0.9138065739234771,2
1045,1,1,in_to_out,mid,FOR,RUG,-9.896790821564357,-148.1603034418777,-0.4958009186028974,2
1046,1,1,in_to_out,mid,FOR,RUG,-10.301719719351485,-147.85721879350217,-0.07779526328231767,2
1047,1,1,in_to_out,mid,FOR,RUG,-10.706648617138613,-147.55413414512665,0.34021039203826203,2
1048,1,1,in_to_out,mid,FOR,RUG,-11.111577514925742,-147.25104949675114,0.7582160473588417,2
1049,1,1,in_to_out,mid,FOR,RUG,-11.51650641271287,-146.94796484837562,1.1762217026794215,2
1050,1,1,in_to_out,mid,FOR,RUG,-11.921435310499998,-146.6448802000001,1.5942273580000013,2
1051,1,1,in_to_out,mid,FOR,RUG,-12.326364208287126,-146.34179555162459,2.012233013320581,2
1052,1,1,in_to_out,mid,FOR,RUG,-12.731293106074254,-146.03871090324907,2.4302386686411603,2
1053,1,1,in_to_out,mid,FOR,RUG,-13.136222003861382,-145.73562625487355,2.84824432396174,2
1054,1,1,in_to_out,mid,FOR,RUG,-13.54115090164851,-145.43254160649803,3.2662499792823194,2
1055,1,1,in_to_out,mid,FOR,RUG,-13.946079799435639,-145.12945695812252,3.684255634602899,2
1056,1,1,in_to_out,mid,FOR,RUG,-14.351008697222767,-144.826372309747,4.1022612899234785,2
1057,1,1,in_to_out,mid,FOR,RUG,-14.755937595009895,-144.52328766137148,4.5202669452440585,2
1058,1,1,in_to_out,mid,FOR,RUG,-15.160866492797023,-144.22020301299597,4.9382726005646385,2
1059,1,1,in_to_out,mid,FOR,RUG,-15.565795390584151,-143.91711836462045,5.356278255885218,2
