module,distinct_receivernodes,recievers_overall,bars_remaining,jumps,groundnode_utilization,num_alternative_startnodes,mapping_name,filenamestr
3,6,6,3,0,1,0,mapping_4057,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232232_A0_mapping_4057.json
3,6,6,3,0,0,0,mapping_4164,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232232_A0_mapping_4164.json
3,5,6,3,0,1,0,mapping_4405,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232233_A0_mapping_4405.json
3,6,6,3,0,2,0,mapping_4617,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232233_A0_mapping_4617.json
3,6,6,1,0,1,0,mapping_4665,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G1_232233_A0_mapping_4665.json
3,6,6,3,0,1,0,mapping_4726,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232233_A0_mapping_4726.json
3,6,6,2,0,2,0,mapping_4806,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232233_A0_mapping_4806.json
3,6,6,2,0,2,0,mapping_4870,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232233_A0_mapping_4870.json
3,6,6,3,0,0,0,mapping_4887,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232233_A0_mapping_4887.json
3,5,6,3,0,2,0,mapping_4984,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232233_A0_mapping_4984.json
3,6,6,3,0,2,0,mapping_5003,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232233_A0_mapping_5003.json
3,6,6,3,0,2,0,mapping_5019,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232233_A0_mapping_5019.json
3,6,6,3,0,2,0,mapping_5107,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232233_A0_mapping_5107.json
3,6,6,3,0,2,0,mapping_5355,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232234_A0_mapping_5355.json
3,5,6,2,0,1,0,mapping_5388,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G1_232234_A0_mapping_5388.json
3,6,6,3,0,2,0,mapping_5571,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232234_A0_mapping_5571.json
3,5,6,3,0,1,0,mapping_5632,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232234_A0_mapping_5632.json
3,5,6,3,0,1,0,mapping_5785,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232234_A0_mapping_5785.json
3,6,6,3,0,1,0,mapping_5828,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232234_A0_mapping_5828.json
3,6,6,2,0,2,0,mapping_5965,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232234_A0_mapping_5965.json
3,6,6,2,0,0,0,mapping_5967,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G0_232234_A0_mapping_5967.json
3,5,6,3,0,2,0,mapping_6008,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232234_A0_mapping_6008.json
3,6,6,3,0,1,0,mapping_6042,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232234_A0_mapping_6042.json
3,6,6,3,0,0,0,mapping_6153,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232235_A0_mapping_6153.json
3,5,6,3,0,2,0,mapping_6206,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232235_A0_mapping_6206.json
3,5,6,2,0,1,0,mapping_6455,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G1_232235_A0_mapping_6455.json
3,6,6,3,0,2,0,mapping_7005,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232236_A0_mapping_7005.json
3,5,6,1,0,2,0,mapping_7032,possible_mappings_2016/160810_5/M3_R5_6_B1_J0_G2_232236_A0_mapping_7032.json
3,6,6,1,0,1,0,mapping_7606,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G1_232236_A0_mapping_7606.json
3,6,6,2,0,0,0,mapping_7619,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G0_232236_A0_mapping_7619.json
3,6,6,3,0,0,0,mapping_7645,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232236_A0_mapping_7645.json
3,6,6,3,0,0,0,mapping_7668,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232236_A0_mapping_7668.json
3,6,6,2,0,0,0,mapping_7879,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G0_232237_A0_mapping_7879.json
3,4,6,2,0,1,0,mapping_7979,possible_mappings_2016/160810_5/M3_R4_6_B2_J0_G1_232237_A0_mapping_7979.json
3,6,6,3,0,0,0,mapping_8052,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232237_A0_mapping_8052.json
3,6,6,3,0,1,0,mapping_8181,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232237_A0_mapping_8181.json
3,6,6,2,0,2,0,mapping_8215,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232237_A0_mapping_8215.json
3,6,6,3,0,1,0,mapping_8272,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232237_A0_mapping_8272.json
3,6,6,3,0,2,0,mapping_8302,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232237_A0_mapping_8302.json
3,6,6,3,0,2,0,mapping_8602,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232237_A0_mapping_8602.json
3,6,6,3,0,1,0,mapping_8632,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232237_A0_mapping_8632.json
3,5,6,3,0,1,0,mapping_8642,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232237_A0_mapping_8642.json
3,6,6,2,0,1,0,mapping_8948,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232238_A0_mapping_8948.json
3,6,6,3,0,2,0,mapping_9126,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232238_A0_mapping_9126.json
3,5,6,2,0,2,0,mapping_9322,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G2_232238_A0_mapping_9322.json
3,6,6,1,0,2,0,mapping_9507,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G2_232238_A0_mapping_9507.json
3,6,6,3,0,2,0,mapping_9549,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232238_A0_mapping_9549.json
3,6,6,3,0,3,0,mapping_9699,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G3_232239_A0_mapping_9699.json
3,6,6,3,0,0,0,mapping_9842,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232239_A0_mapping_9842.json
3,5,6,2,0,3,0,mapping_9935,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G3_232239_A0_mapping_9935.json
3,6,6,3,0,2,0,mapping_9985,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232239_A0_mapping_9985.json
3,5,6,3,0,2,0,mapping_10011,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232239_A0_mapping_10011.json
3,6,6,3,0,2,0,mapping_10199,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232239_A0_mapping_10199.json
3,6,6,2,0,1,0,mapping_10316,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232239_A0_mapping_10316.json
3,6,6,2,0,1,0,mapping_10392,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232239_A0_mapping_10392.json
3,6,6,3,0,1,0,mapping_10400,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232239_A0_mapping_10400.json
3,6,6,3,0,2,0,mapping_10477,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232240_A0_mapping_10477.json
3,6,6,3,0,4,0,mapping_10509,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G4_232240_A0_mapping_10509.json
3,6,6,2,0,2,0,mapping_10692,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232240_A0_mapping_10692.json
3,6,6,2,0,2,0,mapping_10971,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232240_A0_mapping_10971.json
3,5,6,3,0,2,0,mapping_11422,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232241_A0_mapping_11422.json
3,6,6,3,0,0,0,mapping_11438,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232241_A0_mapping_11438.json
3,6,6,3,0,2,0,mapping_11557,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232241_A0_mapping_11557.json
3,6,6,3,0,1,0,mapping_11635,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232241_A0_mapping_11635.json
3,5,6,3,0,2,0,mapping_11696,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232241_A0_mapping_11696.json
3,6,6,1,0,2,0,mapping_11738,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G2_232241_A0_mapping_11738.json
3,6,6,2,0,1,0,mapping_11843,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232241_A0_mapping_11843.json
3,6,6,3,0,0,0,mapping_11924,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232241_A0_mapping_11924.json
3,6,6,2,0,1,0,mapping_11975,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232241_A0_mapping_11975.json
3,6,6,3,0,2,0,mapping_12142,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232241_A0_mapping_12142.json
3,6,6,3,0,1,0,mapping_12275,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232242_A0_mapping_12275.json
3,6,6,3,0,2,0,mapping_12363,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232242_A0_mapping_12363.json
3,6,6,3,0,2,0,mapping_12506,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232242_A0_mapping_12506.json
3,6,6,2,0,1,0,mapping_12521,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232242_A0_mapping_12521.json
3,5,6,3,0,3,0,mapping_12532,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G3_232242_A0_mapping_12532.json
3,6,6,3,0,2,0,mapping_12677,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232242_A0_mapping_12677.json
3,6,6,3,0,2,0,mapping_12819,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232242_A0_mapping_12819.json
3,6,6,2,0,2,0,mapping_13056,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232243_A0_mapping_13056.json
3,6,6,2,0,2,0,mapping_13464,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232243_A0_mapping_13464.json
3,6,6,2,0,1,0,mapping_13635,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232243_A0_mapping_13635.json
3,5,6,3,0,1,0,mapping_13662,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232243_A0_mapping_13662.json
3,6,6,1,0,2,0,mapping_13727,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G2_232243_A0_mapping_13727.json
3,6,6,2,0,2,0,mapping_13940,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232244_A0_mapping_13940.json
3,5,6,2,0,1,0,mapping_14127,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G1_232244_A0_mapping_14127.json
3,6,6,3,0,0,0,mapping_14195,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232244_A0_mapping_14195.json
3,6,6,2,0,1,0,mapping_14249,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232244_A0_mapping_14249.json
3,6,6,2,0,0,0,mapping_14352,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G0_232244_A0_mapping_14352.json
3,6,6,3,0,3,0,mapping_14443,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G3_232244_A0_mapping_14443.json
3,6,6,2,0,2,0,mapping_14486,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232244_A0_mapping_14486.json
3,6,6,3,0,2,0,mapping_14501,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232244_A0_mapping_14501.json
3,5,6,2,0,1,0,mapping_14560,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G1_232244_A0_mapping_14560.json
3,6,6,3,0,1,0,mapping_14578,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232244_A0_mapping_14578.json
3,6,6,2,0,1,0,mapping_14939,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232245_A0_mapping_14939.json
3,6,6,3,0,1,0,mapping_15014,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232245_A0_mapping_15014.json
3,6,6,3,0,2,0,mapping_15206,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232245_A0_mapping_15206.json
3,6,6,3,0,1,0,mapping_15281,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232245_A0_mapping_15281.json
3,6,6,3,0,0,0,mapping_15293,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232245_A0_mapping_15293.json
3,6,6,3,0,1,0,mapping_15365,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232245_A0_mapping_15365.json
3,6,6,2,0,2,0,mapping_15464,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232245_A0_mapping_15464.json
3,6,6,2,0,2,0,mapping_15631,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232246_A0_mapping_15631.json
3,6,6,2,0,2,0,mapping_15715,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232246_A0_mapping_15715.json
3,5,6,3,0,1,0,mapping_16010,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232246_A0_mapping_16010.json
3,6,6,2,0,3,0,mapping_16124,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G3_232246_A0_mapping_16124.json
3,6,6,3,0,1,0,mapping_16138,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232246_A0_mapping_16138.json
3,6,6,3,0,0,0,mapping_16171,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232246_A0_mapping_16171.json
3,6,6,2,0,1,0,mapping_16207,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232246_A0_mapping_16207.json
3,5,6,3,0,3,0,mapping_16229,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G3_232246_A0_mapping_16229.json
3,6,6,2,0,2,0,mapping_16254,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232246_A0_mapping_16254.json
3,6,6,3,0,2,0,mapping_16451,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232246_A0_mapping_16451.json
3,5,6,3,0,2,0,mapping_16453,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232246_A0_mapping_16453.json
3,6,6,2,0,1,0,mapping_16484,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232247_A0_mapping_16484.json
3,6,6,1,0,1,0,mapping_16755,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G1_232247_A0_mapping_16755.json
3,6,6,3,0,2,0,mapping_16761,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232247_A0_mapping_16761.json
3,6,6,2,0,1,0,mapping_16883,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232247_A0_mapping_16883.json
3,6,6,3,0,3,0,mapping_17083,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G3_232247_A0_mapping_17083.json
3,6,6,3,0,0,0,mapping_17089,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232247_A0_mapping_17089.json
3,6,6,3,0,1,0,mapping_17252,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232247_A0_mapping_17252.json
3,5,6,3,0,1,0,mapping_17358,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232248_A0_mapping_17358.json
3,6,6,3,0,1,0,mapping_17388,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232248_A0_mapping_17388.json
3,6,6,1,0,0,0,mapping_17574,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G0_232248_A0_mapping_17574.json
3,5,6,2,0,2,0,mapping_17718,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G2_232248_A0_mapping_17718.json
3,6,6,3,0,1,0,mapping_17838,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232248_A0_mapping_17838.json
3,6,6,2,0,2,0,mapping_17857,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232248_A0_mapping_17857.json
3,6,6,2,0,1,0,mapping_18034,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232248_A0_mapping_18034.json
3,6,6,3,0,1,0,mapping_18057,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232248_A0_mapping_18057.json
3,6,6,3,0,1,0,mapping_18308,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232249_A0_mapping_18308.json
3,6,6,3,0,1,0,mapping_18319,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232249_A0_mapping_18319.json
3,6,6,3,0,1,0,mapping_18519,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232249_A0_mapping_18519.json
3,6,6,3,0,1,0,mapping_18542,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232249_A0_mapping_18542.json
3,6,6,3,0,2,0,mapping_18606,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232249_A0_mapping_18606.json
3,6,6,2,0,2,0,mapping_18641,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232249_A0_mapping_18641.json
3,6,6,3,0,1,0,mapping_18654,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232249_A0_mapping_18654.json
3,6,6,1,0,2,0,mapping_18656,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G2_232249_A0_mapping_18656.json
3,5,6,3,0,2,0,mapping_18756,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232249_A0_mapping_18756.json
3,5,6,3,0,1,0,mapping_19022,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232249_A0_mapping_19022.json
3,6,6,3,0,2,0,mapping_19171,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232250_A0_mapping_19171.json
3,6,6,3,0,1,0,mapping_19180,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232250_A0_mapping_19180.json
3,6,6,2,0,2,0,mapping_19393,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232250_A0_mapping_19393.json
3,6,6,2,0,3,0,mapping_19546,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G3_232250_A0_mapping_19546.json
3,6,6,3,0,1,0,mapping_19678,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232250_A0_mapping_19678.json
3,6,6,3,0,1,0,mapping_19736,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232250_A0_mapping_19736.json
3,6,6,2,0,2,0,mapping_19771,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232250_A0_mapping_19771.json
3,6,6,3,0,1,0,mapping_19785,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232250_A0_mapping_19785.json
3,6,6,3,0,1,0,mapping_19902,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232250_A0_mapping_19902.json
3,6,6,2,0,3,0,mapping_19937,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G3_232251_A0_mapping_19937.json
3,5,6,2,0,1,0,mapping_20005,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G1_232251_A0_mapping_20005.json
3,6,6,2,0,2,0,mapping_20010,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232251_A0_mapping_20010.json
3,6,6,3,0,1,0,mapping_20050,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232251_A0_mapping_20050.json
3,6,6,3,0,2,0,mapping_20095,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232251_A0_mapping_20095.json
3,4,6,2,0,0,0,mapping_20313,possible_mappings_2016/160810_5/M3_R4_6_B2_J0_G0_232251_A0_mapping_20313.json
3,5,6,3,0,1,0,mapping_20338,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232251_A0_mapping_20338.json
3,5,6,2,0,2,0,mapping_20482,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G2_232251_A0_mapping_20482.json
3,6,6,3,0,2,0,mapping_20494,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232251_A0_mapping_20494.json
3,6,6,3,0,2,0,mapping_20512,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232251_A0_mapping_20512.json
3,6,6,2,0,1,0,mapping_20575,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232251_A0_mapping_20575.json
3,6,6,3,0,0,0,mapping_20707,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232251_A0_mapping_20707.json
3,6,6,3,0,2,0,mapping_20763,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232251_A0_mapping_20763.json
3,6,6,3,0,2,0,mapping_20918,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232252_A0_mapping_20918.json
3,6,6,3,0,2,0,mapping_20958,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232252_A0_mapping_20958.json
3,6,6,2,0,1,0,mapping_21000,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232252_A0_mapping_21000.json
3,6,6,2,0,2,0,mapping_21065,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232252_A0_mapping_21065.json
3,6,6,3,0,1,0,mapping_21388,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232252_A0_mapping_21388.json
3,5,6,3,0,2,0,mapping_21416,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G2_232252_A0_mapping_21416.json
3,5,6,2,0,1,0,mapping_21505,possible_mappings_2016/160810_5/M3_R5_6_B2_J0_G1_232252_A0_mapping_21505.json
3,5,6,3,0,0,0,mapping_21679,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G0_232253_A0_mapping_21679.json
3,6,6,2,0,1,0,mapping_21688,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232253_A0_mapping_21688.json
3,6,6,1,0,2,0,mapping_21786,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G2_232253_A0_mapping_21786.json
3,5,6,3,0,1,0,mapping_21980,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G1_232253_A0_mapping_21980.json
3,6,6,3,0,1,0,mapping_22051,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232253_A0_mapping_22051.json
3,6,6,3,0,0,0,mapping_22127,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232253_A0_mapping_22127.json
3,6,6,2,0,3,0,mapping_22320,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G3_232253_A0_mapping_22320.json
3,6,6,3,0,2,0,mapping_22753,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232254_A0_mapping_22753.json
3,6,6,3,0,2,0,mapping_22868,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232254_A0_mapping_22868.json
3,5,6,3,0,0,0,mapping_22940,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G0_232254_A0_mapping_22940.json
3,5,6,3,0,3,0,mapping_23129,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G3_232254_A0_mapping_23129.json
3,6,6,3,0,2,0,mapping_23347,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232254_A0_mapping_23347.json
3,6,6,2,0,2,0,mapping_23423,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232255_A0_mapping_23423.json
3,6,6,3,0,1,0,mapping_23511,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232255_A0_mapping_23511.json
3,6,6,1,0,1,0,mapping_23800,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G1_232255_A0_mapping_23800.json
3,6,6,3,0,1,0,mapping_23808,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232255_A0_mapping_23808.json
3,6,6,3,0,3,0,mapping_23841,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G3_232255_A0_mapping_23841.json
3,6,6,2,0,1,0,mapping_23905,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232255_A0_mapping_23905.json
3,6,6,3,0,2,0,mapping_23911,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232255_A0_mapping_23911.json
3,6,6,0,0,2,0,mapping_23931,possible_mappings_2016/160810_5/M3_R6_6_B0_J0_G2_232255_A0_mapping_23931.json
3,5,6,3,0,0,0,mapping_24097,possible_mappings_2016/160810_5/M3_R5_6_B3_J0_G0_232255_A0_mapping_24097.json
3,6,6,2,0,3,0,mapping_24195,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G3_232255_A0_mapping_24195.json
3,6,6,3,0,2,0,mapping_24437,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232256_A0_mapping_24437.json
3,6,6,2,0,1,0,mapping_24458,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232256_A0_mapping_24458.json
3,6,6,3,0,1,0,mapping_24519,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232256_A0_mapping_24519.json
3,6,6,3,0,1,0,mapping_24704,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232256_A0_mapping_24704.json
3,6,6,3,0,1,0,mapping_24726,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232256_A0_mapping_24726.json
3,6,6,2,0,0,0,mapping_24733,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G0_232256_A0_mapping_24733.json
3,6,6,2,0,1,0,mapping_24816,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G1_232256_A0_mapping_24816.json
3,6,6,3,0,2,0,mapping_24850,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232256_A0_mapping_24850.json
3,6,6,2,0,2,0,mapping_24943,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232256_A0_mapping_24943.json
3,6,6,2,0,2,0,mapping_25085,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232257_A0_mapping_25085.json
3,6,6,3,0,1,0,mapping_25134,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232257_A0_mapping_25134.json
3,6,6,2,0,2,0,mapping_25175,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G2_232257_A0_mapping_25175.json
3,6,6,3,0,1,0,mapping_25207,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232257_A0_mapping_25207.json
3,6,6,3,0,0,0,mapping_25210,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G0_232257_A0_mapping_25210.json
3,6,6,1,0,2,0,mapping_25217,possible_mappings_2016/160810_5/M3_R6_6_B1_J0_G2_232257_A0_mapping_25217.json
3,6,6,3,0,2,0,mapping_25229,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G2_232257_A0_mapping_25229.json
3,6,6,3,0,1,0,mapping_25315,possible_mappings_2016/160810_5/M3_R6_6_B3_J0_G1_232257_A0_mapping_25315.json
3,6,6,2,0,3,0,mapping_25397,possible_mappings_2016/160810_5/M3_R6_6_B2_J0_G3_232257_A0_mapping_25397.json
